country,university,link,abbre
US,Virginia College,http://www.vc.edu/,vc
US,Virginia Commonwealth University,http://www.vcu.edu/,vcu
US,Virginia Intermont College,http://www.vic.edu/,vic
US,Virginia International University,http://www.viu.edu/,viu
US,Virginia Military Institute,http://www.vmi.edu/,vmi
US,Virginia Polytechnic Institute and State University (Virginia Tech),http://www.vt.edu/,vt
US,Virginia State University,http://www.vsu.edu/,vsu
US,Virginia Union University,http://www.vuu.edu/,vuu
US,Virginia Wesleyan College,http://www.vwc.edu/,vwc
US,Viterbo College,http://www.viterbo.edu/,viterbo
US,Voorhees College,http://www.voorhees.edu/,voorhees
US,Wabash College,http://www.wabash.edu/,wabash
US,Wagner College,http://www.wagner.edu/,wagner
US,Wake Forest University,http://www.wfu.edu/,wfu
US,Walden University,http://www.waldenu.edu/,waldenu
US,Walla Walla College,http://www.wwc.edu/,wwc
US,Walsh College of Accountancy and Business Administration,http://www.walshcol.edu/,walshcol
US,Walsh University,http://www.walsh.edu/,walsh
US,Warner Pacific College,http://www.warnerpacific.edu/,warnerpacific
US,Warner Southern College,http://www.warner.edu/,warner
US,Warren Wilson College,http://www.warren-wilson.edu/,warren-wilson
US,Wartburg College,http://www.wartburg.edu/,wartburg
US,Washburn University,http://www.washburn.edu/,washburn
US,Washington and Lee University,http://www.wlu.edu/,wlu
US,Washington Bible College,http://www.bible.edu/,bible
US,Washington College,http://www.washcoll.edu/,washcoll
US,Washington State University,http://www.wsu.edu/,wsu
US,"Washington State University, Spokane",http://www.spokane.wsu.edu/,spokane
US,"Washington State University, Tri-Cities",http://www.tricity.wsu.edu/,tricity
US,"Washington State University, Vancouver",http://www.vancouver.wsu.edu/,vancouver
US,Washington University in St. Louis,http://www.wustl.edu/,wustl
US,Wayland Baptist University,http://www.wbu.edu/,wbu
US,Waynesburg College,http://www.waynesburg.edu/,waynesburg
US,Wayne State College,http://www.wsc.edu/,wsc
US,Wayne State University,http://www.wayne.edu/,wayne
US,Webber College,http://www.webber.edu/,webber
US,Webb Institute,http://www.webb-institute.edu/,webb-institute
US,Weber State University,http://www.weber.edu/,weber
US,Webster University,http://www.webster.edu/,webster
US,Webster University North Florida,http://www.webster.edu/jack/,webster
US,Weill Medical College of Cornell University,http://www.med.cornell.edu/,med
US,Wellesley College,http://www.wellesley.edu/,wellesley
US,Wells College,http://www.wells.edu/,wells
US,Wentworth Institute of Technology,http://www.wit.edu/,wit
US,Wesleyan College,http://www.wesleyan-college.edu/,wesleyan-college
US,Wesleyan University,http://www.wesleyan.edu/,wesleyan
US,Wesley College,http://www.wesley.edu/,wesley
US,Wesley College Mississippi,http://www.wesleycollege.com/,wesleycollege
US,Westbrook University ,http://www.westbrooku.edu/,westbrooku
US,West Chester University of Pennsylvania,http://www.wcupa.edu/,wcupa
US,West Coast University,http://www.westcoastuniversity.com/,westcoastuniversity
US,Western Baptist College,http://www.wbc.edu/,wbc
US,Western Bible College,http://www.westernbible.edu/,westernbible
US,Western Carolina University,http://www.wcu.edu/,wcu
US,Western Connecticut State University,http://www.wcsu.ctstateu.edu/,wcsu
US,Western Governors University,http://www.wgu.edu/,wgu
US,Western Illinois University,http://www.wiu.edu/,wiu
US,Western International University,http://www.west.edu/,west
US,Western Kentucky University,http://www.wku.edu/,wku
US,Western Maryland College,http://www.wmdc.edu/,wmdc
US,Western Michigan University,http://www.wmich.edu/,wmich
US,Western New England College,http://www.wnec.edu/,wnec
US,Western New Mexico University,http://www.wnmu.edu/,wnmu
US,Western Oregon University,http://www.wou.edu/,wou
US,Western State College,http://www.western.edu/,western
US,Western States Chiropractic College,http://www.wschiro.edu/,wschiro
US,Western State University College of Law,http://www.wsulaw.edu/,wsulaw
US,Western State University College of Law - Orange County,http://www.wsulaw.edu/,wsulaw
US,Western Washington University,http://www.wwu.edu/,wwu
US,Westfield State College,http://www.wsc.mass.edu/,wsc
US,West Liberty State College,http://www.wlsc.wvnet.edu/,wlsc
US,Westminster College Fulton,http://www.wcmo.edu/,wcmo
US,Westminster College New Wilmington,http://www.westminster.edu/,westminster
US,Westminster College of Salt Lake City,http://www.wcslc.edu/,wcslc
US,Westmont College,http://www.westmont.edu/,westmont
US,West Suburban College of Nursing,http://www.curf.edu/~wscasseyp/wscn.htm,curf
US,West Texas A&M University,http://www.wtamu.edu/,wtamu
US,West Virginia School of Osteopathic Medicine,http://www.wvsom.edu/,wvsom
US,West Virginia State College,http://www.wvsc.edu/,wvsc
US,West Virginia University,http://www.wvu.edu/,wvu
US,West Virginia University Institute of Technology,http://wvit.wvnet.edu/,wvnet
US,West Virginia Wesleyan College,http://www.wvwc.edu/,wvwc
US,Westwood College,http://www.westwood.edu/,westwood
US,Wheaton College Massachusetts,http://www.wheatonma.edu/,wheatonma
US,Wheeling Jesuit University,http://www.wju.edu/,wju
US,Wheelock College,http://www.wheelock.edu/,wheelock
US,Whitman College,http://www.whitman.edu/,whitman
US,Whittier College,http://www.whittier.edu/,whittier
US,Whitworth College,http://www.whitworth.edu/,whitworth
US,Wichita State University,http://www.twsu.edu/,twsu
US,Widener University,http://www.widener.edu/,widener
US,Wilberforce University,http://www.wilberforce.edu/,wilberforce
US,Wilbur Wright College,http://www.ccc.edu/wright/,ccc
US,Wiley College,http://www.wileyc.edu/,wileyc
US,Wilkes University,http://www.wilkes.edu/,wilkes
US,Willamette University,http://www.willamette.edu/,willamette
US,William Carey College,http://www.wmcarey.edu/,wmcarey
US,William Jewell College,http://www.jewell.edu/,jewell
US,William Mitchell College of Law,http://www.wmitchell.edu/,wmitchell
US,William Paterson University,http://www.wpunj.edu/,wpunj
US,William Penn College,http://www.wmpenn.edu/,wmpenn
US,Williams Baptist College,http://www.wbcoll.edu/,wbcoll
US,Williams College,http://www.williams.edu/,williams
US,William Tyndale College,http://www.williamtyndale.edu/,williamtyndale
US,William Woods University,http://www.wmwoods.edu/,wmwoods
US,Wilmington College,http://www.wilmcoll.edu/,wilmcoll
US,Wilmington College,http://www.wilmington.edu/,wilmington
US,Wilson College,http://www.wilson.edu/,wilson
US,Wingate University,http://www.wingate.edu/,wingate
US,Winona State University,http://www.winona.msus.edu/,winona
US,Winston-Salem State University,http://www.wssu.edu/,wssu
US,Winthrop University,http://www.winthrop.edu/,winthrop
US,Wisconsin Lutheran College,http://www.wlc.edu/,wlc
US,Wisconsin School of Professional Psychology,http://www.execpc.com/~wspp/,execpc
US,Wittenberg University,http://www.wittenberg.edu/,wittenberg
US,Wofford College,http://www.wofford.edu/,wofford
US,Woodbury University,http://www.woodburyu.edu/,woodburyu
US,Worcester Polytechnic Institute,http://www.wpi.edu/,wpi
US,Worcester State College,http://www.worc.mass.edu/,worc
US,Wright Institute,http://www.wrightinst.edu/,wrightinst
US,Wright State University,http://www.wright.edu/,wright
US,Xavier University,http://www.xu.edu/,xu
US,Xavier University of Louisiana,http://www.xula.edu/,xula
US,Yale University,http://www.yale.edu/,yale
US,Yeshiva University,http://www.yu.edu/,yu
US,York College Nebraska,http://www.york.edu/,york
US,York College of Pennsylvania,http://www.yorkcol.edu/,yorkcol
US,Yorker International University,http://www.nyuniversity.net/,nyuniversity
US,York University,http://www.yorkuniversity.us/,yorkuniversity
US,Youngstown State University,http://www.ysu.edu/,ysu
UY,Insituto Universitario - Centro Latinoamericano de Economia Humana - IU Claeh,http://www.claeh.edu.uy/,claeh
UY,Universidad Católica del Uruguay,http://www.ucu.edu.uy/,ucu
UY,Universidad de la Empresa (UDE),http://www.ude.edu.uy/,ude
UY,Universidad de la República,http://www.universidad.edu.uy/,universidad
UY,Universidad de Montevideo,http://www.um.edu.uy/,um
UY,Universidad ORT Uruguay,http://www.ort.edu.uy/,ort
UZ,Ferghana Politechnical Institute,http://ferpi.dem.ru/,dem
UZ,International Business School Kelajak ILMI,http://www.ibs.uz/,ibs
UZ,Kokand State Pedagogical Institute,http://www.qdpi.uz/,qdpi
UZ,"Management Development Institute of Singapore, Tashkent",http://www.mdis.uz/,mdis
UZ,National University of Uzbekistan,http://www.nuu.uz/,nuu
UZ,Nukus State Teachers Training Institute,http://www.ndpi.uz/,ndpi
UZ,Samarkand State University,http://www.samdu.uz/,samdu
UZ,Tashkent Automobile and Roads Institute,http://www.tayi.uz/,tayi
UZ,Tashkent Institute of Irrigation and Melioration,http://www.tiim.uz/,tiim
UZ,Tashkent Islam University,http://www.tiu.uz/,tiu
UZ,Tashkent Medical Academy,http://www.tma.uz/,tma
UZ,Tashkent Pharmaceutical Institute,http://www.pharmi.uz/,pharmi
UZ,Tashkent School of Finance,http://www.tfi.uz/,tfi
UZ,Tashkent State Agrarian University,http://www.agrar.uz/,agrar
UZ,Tashkent State Technical University,http://www.tdtu.uz/,tdtu
UZ,Tashkent State University of Economics,http://www.tdiu.uz/,tdiu
UZ,Tashkent State University of Oriental Studies ,http://www.tashgiv.uz/,tashgiv
UZ,Tashkent University of Information Technologies,http://www.tuit.uz/,tuit
UZ,Turin Polytechnic University In Tashkent,http://www.polito.uz/,polito
UZ,University of World Economy and Diplomacy,http://www.uwed.uz/,uwed
UZ,Uzbek State World Languages University,http://www.uzswlu.uz/,uzswlu
UZ,Westminster International University in Tashkent,http://www.wiut.uz/,wiut
VA,Athenaeum Pontificium Regina Apostolorum,http://www.upra.org/,upra
VA,Pontifcia Università Gregoriana,http://www.unigre.urbe.it/,unigre
VA,Pontifcia Universitas a S.Thomas Aquinate in Urbe,http://www.pust.urbe.it/,pust
VA,Pontifcia Universitas Lateranensis,http://www.pul.it/,pul
VA,Pontifcia Università Urbaniana,http://www.urbaniana.edu/,urbaniana
VA,Università Pontifcia Salesiana,http://www.ups.urbe.it/,ups
VC,Trinity University School of Medicine,http://www.tusom.org/,tusom
VE,Universidad Bicentenaria de Aragua,http://www.uba.edu.ve/,uba
VE,Universidad Bolivariana de Venezuela,http://www.ubv.edu.ve/,ubv
VE,Universidad Católica Andres Bello,http://www.ucab.edu.ve/,ucab
VE,Universidad Católica Cecilio Acosta,http://www.unica.edu.ve/,unica
VE,Universidad Católica del Táchira,http://www.ucat.edu.ve/,ucat
VE,Universidad Central de Venezuela,http://www.ucv.ve/,ucv
VE,Universidad Centro Occidental Lisandro Alvarado,http://www.ucla.edu.ve/,ucla
VE,Universidad de Carabobo,http://www.uc.edu.ve/,uc
VE,Universidad de Los Andes,http://www.ula.ve/,ula
VE,Universidad del Zulia,http://www.luz.ve/index2.html,luz
VE,Universidad de Oriente,http://www.udo.edu.ve/,udo
VE,Universidad Dr. Rafael Belloso Chacín,http://www.urbe.edu/,urbe
VE,Universidad Fermin Toro,http://www.uft.edu.ve/,uft
VE,Universidad Gran Mariscal de Ayacucho,http://www.ugma.edu.ve/,ugma
VE,Universidad José Antonio Páez,http://www.ujap.edu.ve/,ujap
VE,Universidad José Maria Vargas,http://www.ujmv.edu/,ujmv
VE,Universidad Metropolitana,http://www.unimet.edu.ve/,unimet
VE,Universidad Monteávila,http://www.universidad-monteavila.edu.ve/,universidad-monteavila
VE,Universidad Nacional Abierta,http://www.una.edu.ve/,una
VE,Universidad Nacional Experimental de Guayana,http://www.uneg.edu.ve/,uneg
VE,Universidad Nacional Experimental de la Fuerza Armada,http://www.unefa.edu.ve/,unefa
VE,"Universidad Nacional Experimental de los Llanos Occidentales ""Ezequiel Zamora""",http://www.unellez.edu.ve/,unellez
VE,Universidad Nacional Experimental del Táchira,http://www.unet.edu.ve/,unet
VE,"Universidad Nacional Experimental ""Francisco de Miranda""",http://www.unefm.edu.ve/,unefm
VE,"Universidad Nacional Experimental Politécnica ""Antonio José de Sucre""",http://www.unexpo.edu.ve/,unexpo
VE,"Universidad Nacional Experimental ""Rafael Maria Baralt""",http://www.unermb.edu.ve/,unermb
VE,Universidad Nacional Experimental Romulo Gallegos,http://www.unerg.edu.ve/,unerg
VE,"Universidad Nacional Experimental ""Simón Rodriguez""",http://www.unesr.edu.ve/,unesr
VE,"Universidad Nacional Experimental Sur del Lago ""Jesús Maria Semprum""",http://www.unesur.edu.ve/,unesur
VE,Universidad Nueva Esparta,http://www.une.edu.ve/,une
VE,Universidad Pedagógica Experimental Libertador,http://www.upel.edu.ve/,upel
VE,Universidad Rafael Urdaneta,http://www.uru.edu/,uru
VE,Universidad Santa Maria Caracas,http://usm.trompo.com/,trompo
VE,Universidad Simón Bolivar,http://www.usb.ve/,usb
VE,Universidad Tecnológica del Centro,http://www.unitec.edu.ve/,unitec
VE,Universidad Valle del Momboy,http://www.uvm.edu.ve/,uvm
VE,Universidad Yacambu,http://www.yacambu.edu.ve/,yacambu
VI,University of the Virgin Islands,http://www.uvi.edu/,uvi
VN,Banking University of Ho Chi Minh City,http://www.buh.edu.vn/,buh
VN,Binh Duong University,http://www.bdu.edu.vn/,bdu
VN,Can-Tho University,http://www.ctu.edu.vn/,ctu
VN,Danang College Of Technology,http://www.dct.udn.vn/,dct
VN,Foreign Trade University,http://www.ftu.edu.vn/,ftu
VN,FPT University,http://www.fpt.edu.vn/,fpt
VN,Hai Duong University,http://www.uhd.edu.vn/,uhd
VN,Hanoi Medical University,http://www.hmu.edu.vn/,hmu
VN,Hanoi National Economics University,http://www.neu.edu.vn/,neu
VN,Hanoi Open University,http://www.hou.edu.vn/,hou
VN,Hanoi University of Architecture,http://www.hau.edu.vn/,hau
VN,Hanoi University of Civil Engineering,http://www.dhxd.edu.vn/,dhxd
VN,Hanoi University of Mining and Geology,http://www.humg.edu.vn/,humg
VN,Hanoi University of Science,http://www.hus.edu.vn/,hus
VN,Hanoi University of Science & Technology,http://www.hust.edu.vn/,hust
VN,Ho Chi Minh City Open University,http://www.ou.edu.vn/,ou
VN,Ho Chi Minh City University of Agriculture and Forestry,http://www.hcmuaf.edu.vn/,hcmuaf
VN,Ho Chi Minh City University of Architecture,http://www.uah.edu.vn/,uah
VN,Ho Chi Minh City University of Economics,http://www.ueh.edu.vn/,ueh
VN,Ho Chi Minh City University of Foreign Languages and Information Technology,http://www.huflit.edu.vn/,huflit
VN,Ho Chi Minh City University of Law,http://www.hcmulaw.edu.vn/,hcmulaw
VN,Ho Chi Minh City University of Medicine and Pharmacy,http://www.yds.edu.vn/,yds
VN,Ho Chi Minh City University of Natural Sciences,http://www.hcmuns.edu.vn/,hcmuns
VN,Ho Chi Minh City University of Pedagogics,http://www.hcmup.edu.vn/,hcmup
VN,Ho Chi Minh City University of Social Sciences and Humanities,http://www.hcmussh.edu.vn/,hcmussh
VN,Ho Chi Minh City University of Technology,http://www.hcmut.edu.vn/,hcmut
VN,Ho Chi Minh City University of Transport,http://www.hcmutrans.edu.vn/,hcmutrans
VN,Hong Bang University International,http://www.hbu.edu.vn/,hbu
VN,Hue University,http://www.hueuni.edu.vn/,hueuni
VN,Hue University of Agriculture and Forestry ,http://www.huaf.edu.vn/,huaf
